Event Receive Time;Event Type;Event Name;Activity Name;Host Name;Host IP;Process Name;Process Path;Business Service Name;User;Incident First Occurrence Time;Incident Last Occurrence Time;Count
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;kvudwmtgiioerwjolhjun.exe;;D:\ALMPGM\BACKUP EXE\kvudwmtgiioerwjolhjun\kvudwmtgiioerwjolhjun.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;ijwvghamooxdeppmtkpen.exe;;D:\ALMPGM\APT\admin4\ijwvghamooxdeppmtkpen\ijwvghamooxdeppmtkpen.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;fficgisvtbshatdeoxfgx.exe;;D:\ALMPGM\APT\admin4\fficgisvtbshatdeoxfgx\fficgisvtbshatdeoxfgx.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;ijwvghamooxdeppmtkpen.exe;;D:\ALMPGM\BACKUP EXE\ijwvghamooxdeppmtkpen\ijwvghamooxdeppmtkpen.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;kvudwmtgiioerwjolhjun.exe;;D:\ALMPGM\APT\kvudwmtgiioerwjolhjun\kvudwmtgiioerwjolhjun.exe;Administrator;01/03/2025 0:05;01/03/2025 20:26;2
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;UltraVNC_1.0.8.2_Setup.exe;;D:\ALMPGM\APT\admin4\UltraVNC_1.0.8.2_Setup.exe;Administrator;01/03/2025 0:05;01/03/2025 20:26;2
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;qhsoretafpppsogzxsqkd.exe;;D:\ALMPGM\APT\qhsoretafpppsogzxsqkd\qhsoretafpppsogzxsqkd.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;zzujbacxvahokwttwprbq.exe;;D:\ALMPGM\BACKUP EXE\zzujbacxvahokwttwprbq\zzujbacxvahokwttwprbq.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;kvudwmtgiioerwjolhjun.exe;;D:\ALMPGM\archivelog\kvudwmtgiioerwjolhjun\kvudwmtgiioerwjolhjun.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;fficgisvtbshatdeoxfgx.exe;;D:\ALMPGM\archivelog\fficgisvtbshatdeoxfgx\fficgisvtbshatdeoxfgx.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;qhsoretafpppsogzxsqkd.exe;;D:\ALMPGM\BACKUP EXE\qhsoretafpppsogzxsqkd\qhsoretafpppsogzxsqkd.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;zzujbacxvahokwttwprbq.exe;;D:\ALMPGM\APT\admin4\zzujbacxvahokwttwprbq\zzujbacxvahokwttwprbq.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;ufqtcqfijtogzpbqkqmmw.exe;;D:\ALMPGM\APT\admin4\ufqtcqfijtogzpbqkqmmw\ufqtcqfijtogzpbqkqmmw.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;vnc-4.0-x86_win32.exe;;D:\ALMPGM\APT\admin4\vnc-4.0-x86_win32.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;qhsoretafpppsogzxsqkd.exe;;D:\ALMPGM\archivelog\qhsoretafpppsogzxsqkd\qhsoretafpppsogzxsqkd.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\ALMPGM\BACKUP EXE\streamerdata\streamer.exe;Administrator;01/03/2025 20:26;01/03/2025 20:26;1
01/03/2025 20:04;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;LT-TI48;192.168.1.84;dbeaver.exe;;C:\Program Files\DBeaver\dbeaver.exe;msalazar;01/03/2025 20:04;01/03/2025 20:04;1
01/03/2025 18:09;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-MKT10;172.16.3.134;OInstall.exe;;C:\Windows\OInstall.exe;avargas;01/03/2025 18:09;01/03/2025 18:09;1
01/03/2025 15:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-MKT10;172.16.3.134;OInstall.exe;;C:\Windows\OInstall.exe;Almacen;01/03/2025 13:23;01/03/2025 15:08;5
01/03/2025 14:27;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;JGARAY;192.168.1.132;BoostSpeed.exe;;C:\Program Files (x86)\AVG\AVG PC Tuneup 2011\BoostSpeed.exe;JGARAY;01/03/2025 14:22;01/03/2025 14:27;2
01/03/2025 14:27;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;JGARAY;192.168.1.132;BoostSpeed.exe;;C:\Program Files (x86)\AVG\AVG PC Tuneup 2011\BoostSpeed.exe;JGARAY;01/03/2025 14:22;01/03/2025 14:27;2
01/03/2025 13:58;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-CDVES08;172.16.216.46;AnyDesk7_MAR22.exe;;D:\Utilitarios 2022\Programas\AnyDesk\AnyDesk7_MAR22.exe;jsalvatierra;01/03/2025 13:58;01/03/2025 13:58;1
01/03/2025 12:18;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-MKT10;172.16.3.134;OInstall.exe;;C:\Windows\OInstall.exe;user;01/03/2025 12:18;01/03/2025 12:18;2
01/03/2025 12:13;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-MJ03EEA8;172.16.192.76;TeamViewer_Service.exe;;C:\Program Files\TeamViewer\TeamViewer_Service.exe;user;01/03/2025 12:13;01/03/2025 12:13;6
01/03/2025 10:17;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-CRED22;172.16.3.156;OInstall.exe;;C:\Windows\OInstall.exe;Admin;01/03/2025 10:17;01/03/2025 10:17;2
01/03/2025 10:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-MJ03EE6J;172.16.206.36;TeamViewer_Service.exe;;C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe;user;01/03/2025 10:02;01/03/2025 10:07;3
01/03/2025 10:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-CDVES01;172.16.237.155;OInstall.exe;;C:\Windows\OInstall.exe;user;01/03/2025 10:07;01/03/2025 10:07;1
01/03/2025 10:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;CAJAMAYORISTA01;172.16.248.23;TeamViewer_Service.exe;;C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe;user;01/03/2025 10:02;01/03/2025 10:02;2
01/03/2025 10:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-CDVES01;172.16.237.155;OInstall.exe;;C:\Windows\OInstall.exe;user;01/03/2025 10:02;01/03/2025 10:02;1
01/03/2025 9:57;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-CDVES01;172.16.237.155;OInstall.exe;;C:\Windows\OInstall.exe;user;01/03/2025 9:57;01/03/2025 9:57;3
01/03/2025 9:57;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-MJ03EE6J;172.16.206.36;TeamViewer_Service.exe;;C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe;user;01/03/2025 9:57;01/03/2025 9:57;1
01/03/2025 9:52;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-MKT10;172.16.3.134;OInstall.exe;;C:\Windows\OInstall.exe;user;01/03/2025 8:42;01/03/2025 9:52;9
01/03/2025 9:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;LT-LEGAL12;172.16.3.44;rundll32.exe;;C:\Windows\System32\rundll32.exe;;01/03/2025 9:07;01/03/2025 9:07;2
01/03/2025 9:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-TD250VMOST01;172.16.250.73;TeamViewer_Service.exe;;C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe;user;01/03/2025 9:02;01/03/2025 9:02;1
01/03/2025 9:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-TD241GON2;172.16.241.37;TeamViewer_Service.exe;;C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe;user;01/03/2025 9:02;01/03/2025 9:02;1
01/03/2025 5:51;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;AOTCA13;192.168.101.127;update.exe;;C:\Program Files (x86)\TeamViewer\Update\update.exe;Despachosliquidosbun;01/03/2025 5:51;01/03/2025 5:51;1
01/03/2025 0:10;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ01YQUIROZ;10.4.6.83;WerFault.exe;;C:\Windows\System32\WerFault.exe;recepcion.oquendo;01/03/2025 0:10;01/03/2025 0:10;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\7. JULIO\26.07.2018\2. Registro de Rechazos de Producto terminado y semielaborados\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\11. NOVIEMBRE\16.11.2018\1. Registro de muestreos de productos terminados\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\12.DICIEMBRE\20.12.2018\4.- Control de producto terminado conversión y absorbentes\Especificaciones Absobentes\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2019\Marzo\26.03.2019 act\2. Registro de Rechazos de Producto terminado y semielaborados\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\11. NOVIEMBRE\04.12.2018\4.- Control de producto terminado conversión y absorbentes\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2019\Junio\18.06.2019\3. Registros de  Control\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\11. NOVIEMBRE\26.11.2018\4.- Control de producto terminado conversión y absorbentes\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\PARA INFORME ANUAL 2018\4.- Control de variables de producto terminado conversión y absorbentes\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2019\mayo\17.05.2019\5. Desarrollo de producto\INFORMES\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2019\ABRIL\26.04.2019\2. Registro de Rechazos de Producto terminado y semielaborados\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2019\Junio\20.06.2019\3. Registros de  Control\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2019\Junio\20.06.2019\2. Registro de Rechazos de Producto terminado y semielaborados\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\8. AGOSTO\11.08.2018\3. Registro Control de Rechazos de Materia Prima e insumos\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\Data escritorio\CONTROL DE CALIDAD\FORMATOS\FORMATOS PARA LAS AREAS\FORMATOS DE OBSERVACIONES Y RECHAZOS\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\DBOBINAS - PALETS\OBSERVACIONES Y RECHAZOS\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\DBOBINAS - PALETS\OBSERVACIONES Y RECHAZOS\2021\2.- REGISTROS DE OBSERVACIONES Y RECHAZOS (INSUMOS)  2021\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\DBOBINAS - PALETS\OBSERVACIONES Y RECHAZOS\2025\2.- REGISTROS DE OBSERVACIONES Y RECHAZOS (PROVEEDORES)  2025\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\PARA INFORME ANUAL 2018\3. Registros de  Control\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\9. SETIEMBRE\03.09.2018\3. Registro Control de Rechazos de Materia Prima e insumos\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2019\Junio\17.06.2019\4.- Control de variables de producto terminado conversión y absorbentes\2018\2-CONVERSION\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\SUNAT\PDT\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;radnewage.exe;;D:\USERPLANTA\MANTENIMIENTO\Gestion Mantenimiento 2016-2022\GESTION DE MANTENIMIENTO\INFORMACION PARAMONGA\CONVERSIÓN\Plan de Inspecciones\newradcheck\radnewage.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\LCAYCHO2\LCAYCHO\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\7. JULIO\16.07.2018\3. Registro Control de Rechazos de Materia Prima e insumos\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JLAREDO\FORMATO DE PROYECTOS\REQUERIMIENTOS\Control Biometrico\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\Visual Studio 2008\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\12.DICIEMBRE\04.12.2018\2. Registro de Rechazos de Producto terminado y semielaborados\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\10. OCTUBRE\24.10.2018\1. Registro de muestreos de productos terminados\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\12.DICIEMBRE\26.12.2018\4.- Control de producto terminado conversión y absorbentes\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2019\ABRIL\20.04.2019\OBSERVACIONES Y RECHAZOS\2018\2.- REGISTROS DE OBSERVACIONES Y RECHAZOS (INSUMOS)  2018\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\12.DICIEMBRE\24.12.2018\4.- Control de producto terminado conversión y absorbentes\2-CONVERSION\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\11. NOVIEMBRE\8.11.2018\1. Registro de muestreos de productos terminados\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2019\Junio\18.06.2019\4.- Control de variables de producto terminado conversión y absorbentes\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
01/03/2025 0:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\DISCO C\SUPERVISOR DE CALIDAD\DIARIOS\2018\11. NOVIEMBRE\26.11.2018\2. Registro de Rechazos de Producto terminado y semielaborados\streamerdata\streamer.exe;Administrator;01/03/2025 0:08;01/03/2025 0:08;1
